Date,Price
2020-07-31,0.003227
2020-08-01,0.003215
2020-08-02,0.003712
2020-08-03,0.003335
2020-08-04,0.003389
2020-08-05,0.003547
2020-08-06,0.003508
2020-08-07,0.003562
2020-08-08,0.003488
2020-08-09,0.003499
2020-08-10,0.003446
2020-08-11,0.003499
2020-08-12,0.003392
2020-08-13,0.003462
2020-08-14,0.003476
2020-08-15,0.003562
2020-08-16,0.003539
2020-08-17,0.003552
2020-08-18,0.003589
2020-08-19,0.003510
2020-08-20,0.003433
2020-08-21,0.003466
2020-08-22,0.003395
2020-08-23,0.003470
2020-08-24,0.003424
2020-08-25,0.003388
2020-08-26,0.003298
2020-08-27,0.003290
2020-08-28,0.003196
2020-08-29,0.003264
2020-08-30,0.003280
2020-08-31,0.003297
2020-09-01,0.003213
2020-09-02,0.003242
2020-09-03,0.003111
2020-09-04,0.002776
2020-09-05,0.002915
2020-09-06,0.002735
2020-09-07,0.002775
2020-09-08,0.002797
2020-09-09,0.002745
2020-09-10,0.002778
2020-09-11,0.002796
2020-09-12,0.002784
2020-09-13,0.002807
2020-09-14,0.002778
2020-09-15,0.002790
2020-09-16,0.002828
2020-09-17,0.002818
2020-09-18,0.002807
2020-09-19,0.002794
2020-09-20,0.002792
2020-09-21,0.002776
2020-09-22,0.002620
2020-09-23,0.002651
2020-09-24,0.002547
2020-09-25,0.002640
2020-09-26,0.002700
2020-09-27,0.002709
2020-09-28,0.002706
2020-09-29,0.002655
2020-09-30,0.002673
2020-10-01,0.002635
2020-10-02,0.002613
2020-10-03,0.002582
2020-10-04,0.002596
2020-10-05,0.002640
2020-10-06,0.002623
2020-10-07,0.002604
2020-10-08,0.002600
2020-10-09,0.002601
2020-10-10,0.002834
2020-10-11,0.002661
2020-10-12,0.002672
2020-10-13,0.002680
2020-10-14,0.002645
2020-10-15,0.002641
2020-10-16,0.002597
2020-10-17,0.002604
2020-10-18,0.002586
2020-10-19,0.002593
2020-10-20,0.002600
2020-10-21,0.002596
2020-10-22,0.002627
2020-10-23,0.002659
2020-10-24,0.002656
2020-10-25,0.002646
2020-10-26,0.002663
2020-10-27,0.002671
2020-10-28,0.002681
2020-10-29,0.002607
2020-10-30,0.002603
2020-10-31,0.002598
2020-11-01,0.002565
2020-11-02,0.002569
2020-11-03,0.002529
2020-11-04,0.002527
2020-11-05,0.002549
2020-11-06,0.002651
2020-11-07,0.002772
2020-11-08,0.002685
2020-11-09,0.002729
2020-11-10,0.002649
2020-11-11,0.002773
2020-11-12,0.002769
2020-11-13,0.002783
2020-11-14,0.002850
2020-11-15,0.002791
2020-11-16,0.002785
2020-11-17,0.002887
2020-11-18,0.002957
2020-11-19,0.002916
2020-11-20,0.002919
