Date,Price
2019-04-14,0.328746
2019-04-15,0.330282
2019-04-16,0.323709
2019-04-17,0.331138
2019-04-18,0.337951
2019-04-19,0.338405
2019-04-20,0.334124
2019-04-21,0.331460
2019-04-22,0.326153
2019-04-23,0.326800
2019-04-24,0.324302
2019-04-25,0.304294
2019-04-26,0.291170
2019-04-27,0.299430
2019-04-28,0.297943
2019-04-29,0.298890
2019-04-30,0.295379
2019-05-01,0.306901
2019-05-02,0.303676
2019-05-03,0.302662
2019-05-04,0.306473
2019-05-05,0.303846
2019-05-06,0.301872
2019-05-07,0.302701
2019-05-08,0.299361
2019-05-09,0.301325
2019-05-10,0.297736
2019-05-11,0.300907
2019-05-12,0.325563
2019-05-13,0.311668
2019-05-14,0.324501
2019-05-15,0.411857
2019-05-16,0.455667
2019-05-17,0.420191
2019-05-18,0.388059
2019-05-19,0.374758
2019-05-20,0.417655
2019-05-21,0.398142
2019-05-22,0.398733
2019-05-23,0.377862
2019-05-24,0.382784
2019-05-25,0.384430
2019-05-26,0.388997
2019-05-27,0.412429
2019-05-28,0.437700
2019-05-29,0.446794
2019-05-30,0.443320
2019-05-31,0.425693
2019-06-01,0.440473
2019-06-02,0.431716
2019-06-03,0.447661
2019-06-04,0.431918
2019-06-05,0.402422
2019-06-06,0.404352
2019-06-07,0.422230
2019-06-08,0.425189
2019-06-09,0.413191
2019-06-10,0.390767
2019-06-11,0.400737
2019-06-12,0.396090
2019-06-13,0.402043
2019-06-14,0.402818
2019-06-15,0.405940
2019-06-16,0.412118
2019-06-17,0.429552
2019-06-18,0.448169
2019-06-19,0.429445
2019-06-20,0.438421
2019-06-21,0.432468
2019-06-22,0.445236
2019-06-23,0.474497
2019-06-24,0.469750
2019-06-25,0.472332
2019-06-26,0.467844
2019-06-27,0.471175
2019-06-28,0.410921
2019-06-29,0.427666
2019-06-30,0.433937
2019-07-01,0.399238
2019-07-02,0.409032
2019-07-03,0.399742
2019-07-04,0.405994
2019-07-05,0.389027
2019-07-06,0.379501
2019-07-07,0.391312
2019-07-08,0.396537
2019-07-09,0.400501
2019-07-10,0.394318
2019-07-11,0.363054
2019-07-12,0.331157
2019-07-13,0.343305
2019-07-14,0.332745
2019-07-15,0.306122
2019-07-16,0.314496
2019-07-17,0.297633
2019-07-18,0.309423
2019-07-19,0.321755
2019-07-20,0.320027
2019-07-21,0.333539
2019-07-22,0.331220
2019-07-23,0.321529
2019-07-24,0.310206
2019-07-25,0.316829
2019-07-26,0.314064
2019-07-27,0.323330
2019-07-28,0.309994
2019-07-29,0.312049
2019-07-30,0.310854
2019-07-31,0.317999
2019-08-01,0.320017
2019-08-02,0.316111
2019-08-03,0.312148
2019-08-04,0.316359
2019-08-05,0.319044
2019-08-06,0.321105
2019-08-07,0.311921
2019-08-08,0.311368
2019-08-09,0.308400
2019-08-10,0.296595
2019-08-11,0.299686
2019-08-12,0.303302
2019-08-13,0.300923
2019-08-14,0.297655
2019-08-15,0.261405
2019-08-16,0.264231
2019-08-17,0.261021
2019-08-18,0.265225
2019-08-19,0.282638
2019-08-20,0.282079
2019-08-21,0.274363
2019-08-22,0.265839
2019-08-23,0.271316
2019-08-24,0.276401
2019-08-25,0.271512
2019-08-26,0.270068
2019-08-27,0.270208
2019-08-28,0.270229
2019-08-29,0.257019
2019-08-30,0.256596
2019-08-31,0.255769
2019-09-01,0.257904
2019-09-02,0.256461
2019-09-03,0.260978
2019-09-04,0.262245
2019-09-05,0.259395
2019-09-06,0.256472
2019-09-07,0.251866
2019-09-08,0.260128
2019-09-09,0.262207
2019-09-10,0.258890
2019-09-11,0.258848
2019-09-12,0.255011
2019-09-13,0.254339
2019-09-14,0.255277
2019-09-15,0.261439
2019-09-16,0.260395
2019-09-17,0.260700
2019-09-18,0.286139
2019-09-19,0.312963
2019-09-20,0.301372
2019-09-21,0.293821
2019-09-22,0.289905
2019-09-23,0.277510
2019-09-24,0.267994
2019-09-25,0.234800
2019-09-26,0.245980
2019-09-27,0.242798
2019-09-28,0.242115
2019-09-29,0.242082
2019-09-30,0.240782
2019-10-01,0.255619
2019-10-02,0.248118
2019-10-03,0.252974
2019-10-04,0.246623
2019-10-05,0.252516
2019-10-06,0.253228
2019-10-07,0.255455
2019-10-08,0.276047
2019-10-09,0.277558
2019-10-10,0.281521
2019-10-11,0.270726
2019-10-12,0.267796
2019-10-13,0.272529
2019-10-14,0.277515
2019-10-15,0.295643
2019-10-16,0.287441
2019-10-17,0.283452
2019-10-18,0.300415
2019-10-19,0.294213
2019-10-20,0.291144
2019-10-21,0.293337
2019-10-22,0.292374
2019-10-23,0.290537
2019-10-24,0.272564
2019-10-25,0.276549
2019-10-26,0.297733
2019-10-27,0.293138
2019-10-28,0.298009
2019-10-29,0.295383
2019-10-30,0.301636
2019-10-31,0.295112
2019-11-01,0.294423
2019-11-02,0.291533
2019-11-03,0.295054
2019-11-04,0.290552
2019-11-05,0.299508
2019-11-06,0.300771
2019-11-07,0.308785
2019-11-08,0.290673
2019-11-09,0.276048
2019-11-10,0.280007
2019-11-11,0.279506
2019-11-12,0.274412
2019-11-13,0.271788
2019-11-14,0.272334
2019-11-15,0.268270
2019-11-16,0.260931
2019-11-17,0.262231
2019-11-18,0.262914
2019-11-19,0.252487
2019-11-20,0.253561
2019-11-21,0.250305
2019-11-22,0.242835
2019-11-23,0.230755
2019-11-24,0.234273
2019-11-25,0.221869
2019-11-26,0.218423
2019-11-27,0.220806
2019-11-28,0.224259
2019-11-29,0.224345
2019-11-30,0.229872
2019-12-01,0.225786
2019-12-02,0.225025
2019-12-03,0.219425
2019-12-04,0.219750
2019-12-05,0.214869
2019-12-06,0.221232
2019-12-07,0.225434
2019-12-08,0.227147
2019-12-09,0.229420
2019-12-10,0.224204
2019-12-11,0.222657
2019-12-12,0.220821
2019-12-13,0.218703
2019-12-14,0.220218
2019-12-15,0.215999
2019-12-16,0.217456
2019-12-17,0.205985
2019-12-18,0.182932
2019-12-19,0.195635
2019-12-20,0.188425
2019-12-21,0.195364
2019-12-22,0.191703
2019-12-23,0.196467
2019-12-24,0.189789
2019-12-25,0.190687
2019-12-26,0.188680
2019-12-27,0.189337
2019-12-28,0.189754
2019-12-29,0.193234
2019-12-30,0.196318
2019-12-31,0.192999
2020-01-01,0.192921
2020-01-02,0.193174
2020-01-03,0.187419
2020-01-04,0.192842
2020-01-05,0.192765
2020-01-06,0.194038
2020-01-07,0.221962
2020-01-08,0.213817
2020-01-09,0.207576
2020-01-10,0.203862
2020-01-11,0.212185
2020-01-12,0.210817
2020-01-13,0.214434
2020-01-14,0.211402
2020-01-15,0.234621
2020-01-16,0.232620
2020-01-17,0.228409
2020-01-18,0.239060
2020-01-19,0.243162
2020-01-20,0.235573
2020-01-21,0.233029
2020-01-22,0.237334
2020-01-23,0.236470
2020-01-24,0.225674
2020-01-25,0.221967
2020-01-26,0.220565
2020-01-27,0.230646
2020-01-28,0.230699
2020-01-29,0.238561
2020-01-30,0.235399
2020-01-31,0.243126
2020-02-01,0.238563
2020-02-02,0.241271
2020-02-03,0.250792
2020-02-04,0.254454
2020-02-05,0.265863
2020-02-06,0.277348
2020-02-07,0.283043
2020-02-08,0.279658
2020-02-09,0.277739
2020-02-10,0.282082
2020-02-11,0.274298
2020-02-12,0.280859
2020-02-13,0.303234
2020-02-14,0.326697
2020-02-15,0.334505
2020-02-16,0.305569
2020-02-17,0.294531
2020-02-18,0.287055
2020-02-19,0.297051
2020-02-20,0.276756
2020-02-21,0.271583
2020-02-22,0.274680
2020-02-23,0.274931
2020-02-24,0.282384
2020-02-25,0.270052
2020-02-26,0.253404
2020-02-27,0.232849
2020-02-28,0.235966
2020-02-29,0.237018
2020-03-01,0.230269
2020-03-02,0.227928
2020-03-03,0.238988
2020-03-04,0.234128
2020-03-05,0.234433
2020-03-06,0.238626
2020-03-07,0.244257
2020-03-08,0.236769
2020-03-09,0.204819
2020-03-10,0.208783
2020-03-11,0.211760
2020-03-12,0.208182
2020-03-13,0.135491
2020-03-14,0.158211
2020-03-15,0.146949
2020-03-16,0.153450
2020-03-17,0.140710
2020-03-18,0.148525
2020-03-19,0.146764
2020-03-20,0.164710
2020-03-21,0.156168
2020-03-22,0.157493
2020-03-23,0.148313
2020-03-24,0.158175
2020-03-25,0.162132
2020-03-26,0.161492
2020-03-27,0.176271
2020-03-28,0.174437
2020-03-29,0.175603
2020-03-30,0.164044
2020-03-31,0.171325
2020-04-01,0.174497
2020-04-02,0.174699
2020-04-03,0.178187
2020-04-04,0.179055
2020-04-05,0.181022
2020-04-06,0.178778
2020-04-07,0.196189
2020-04-08,0.192555
2020-04-09,0.201603
2020-04-10,0.198742
2020-04-11,0.187707
2020-04-12,0.187807
2020-04-13,0.190750
2020-04-14,0.187655
2020-04-15,0.185907
2020-04-16,0.180941
2020-04-17,0.189866
2020-04-18,0.189258
2020-04-19,0.194557
2020-04-20,0.189747
2020-04-21,0.182250
2020-04-22,0.183530
2020-04-23,0.187927
2020-04-24,0.192173
2020-04-25,0.192778
2020-04-26,0.194060
2020-04-27,0.196634
2020-04-28,0.197290
2020-04-29,0.214972
2020-04-30,0.226047
2020-05-01,0.211262
2020-05-02,0.217508
2020-05-03,0.223505
2020-05-04,0.219439
2020-05-05,0.218060
2020-05-06,0.216325
2020-05-07,0.213837
2020-05-08,0.218601
2020-05-09,0.218663
2020-05-10,0.216580
2020-05-11,0.197439
2020-05-12,0.193240
2020-05-13,0.196971
2020-05-14,0.201855
2020-05-15,0.203839
2020-05-16,0.197702
2020-05-17,0.199723
2020-05-18,0.201076
2020-05-19,0.205094
2020-05-20,0.204621
2020-05-21,0.201678
2020-05-22,0.194781
2020-05-23,0.199775
2020-05-24,0.198570
2020-05-25,0.194001
2020-05-26,0.196174
2020-05-27,0.193674
2020-05-28,0.197360
2020-05-29,0.200030
2020-05-30,0.197619
2020-05-31,0.206382
2020-06-01,0.202545
2020-06-02,0.210390
2020-06-03,0.202681
2020-06-04,0.203928
2020-06-05,0.204388
2020-06-06,0.203006
2020-06-07,0.203609
2020-06-08,0.203046
2020-06-09,0.204077
2020-06-10,0.201386
2020-06-11,0.202553
2020-06-12,0.188900
2020-06-13,0.192865
2020-06-14,0.192435
2020-06-15,0.190720
2020-06-16,0.192299
2020-06-17,0.192191
2020-06-18,0.193223
2020-06-19,0.190119
2020-06-20,0.186939
2020-06-21,0.187866
2020-06-22,0.185900
2020-06-23,0.189643
2020-06-24,0.188745
2020-06-25,0.183450
2020-06-26,0.181366
2020-06-27,0.182177
2020-06-28,0.175054
2020-06-29,0.176803
2020-06-30,0.177286
2020-07-01,0.175284
2020-07-02,0.176403
2020-07-03,0.174674
2020-07-04,0.176174
2020-07-05,0.178046
2020-07-06,0.177020
2020-07-07,0.188750
2020-07-08,0.184942
2020-07-09,0.204323
2020-07-10,0.202553
2020-07-11,0.198614
2020-07-12,0.201054
2020-07-13,0.200657
2020-07-14,0.198852
2020-07-15,0.198906
2020-07-16,0.197382
2020-07-17,0.194133
2020-07-18,0.194403
2020-07-19,0.199584
2020-07-20,0.199361
2020-07-21,0.194802
2020-07-22,0.199334
2020-07-23,0.203498
2020-07-24,0.207969
2020-07-25,0.204238
2020-07-26,0.214385
2020-07-27,0.215059
2020-07-28,0.223829
2020-07-29,0.230101
2020-07-30,0.242539
2020-07-31,0.244230
2020-08-01,0.259097
2020-08-02,0.290614
2020-08-03,0.286439
2020-08-04,0.310167
2020-08-05,0.300249
2020-08-06,0.302105
2020-08-07,0.303600
2020-08-08,0.294184
2020-08-09,0.293271
2020-08-10,0.287796
2020-08-11,0.293851
2020-08-12,0.283221
2020-08-13,0.282198
2020-08-14,0.294709
2020-08-15,0.299390
2020-08-16,0.299222
2020-08-17,0.303062
2020-08-18,0.315366
2020-08-19,0.302653
2020-08-20,0.289519
2020-08-21,0.292453
2020-08-22,0.279331
2020-08-23,0.286008
2020-08-24,0.285212
2020-08-25,0.288966
2020-08-26,0.277444
2020-08-27,0.276618
2020-08-28,0.264199
2020-08-29,0.271359
2020-08-30,0.273589
2020-08-31,0.282634
2020-09-01,0.281307
2020-09-02,0.295143
2020-09-03,0.276018
2020-09-04,0.243956
2020-09-05,0.254383
2020-09-06,0.236352
2020-09-07,0.240282
2020-09-08,0.241119
2020-09-09,0.235518
2020-09-10,0.238319
2020-09-11,0.242130
2020-09-12,0.241754
2020-09-13,0.246285
2020-09-14,0.241873
2020-09-15,0.245819
2020-09-16,0.243070
2020-09-17,0.247225
2020-09-18,0.251935
2020-09-19,0.249966
2020-09-20,0.251255
2020-09-21,0.245987
2020-09-22,0.231203
2020-09-23,0.233153
2020-09-24,0.221081
2020-09-25,0.232662
2020-09-26,0.241432
2020-09-27,0.241754
2020-09-28,0.242458
2020-09-29,0.241587
2020-09-30,0.242906
2020-10-01,0.241382
2020-10-02,0.238097
2020-10-03,0.233982
2020-10-04,0.232798
2020-10-05,0.247686
2020-10-06,0.250337
2020-10-07,0.245377
2020-10-08,0.248075
2020-10-09,0.251190
2020-10-10,0.253427
2020-10-11,0.254107
2020-10-12,0.255752
2020-10-13,0.256242
2020-10-14,0.256224
2020-10-15,0.249387
2020-10-16,0.245820
2020-10-17,0.240199
2020-10-18,0.240855
2020-10-19,0.242122
2020-10-20,0.245859
2020-10-21,0.243498
2020-10-22,0.251490
2020-10-23,0.256419
2020-10-24,0.254837
2020-10-25,0.256303
2020-10-26,0.253054
2020-10-27,0.248509
2020-10-28,0.252971
2020-10-29,0.245827
2020-10-30,0.242302
2020-10-31,0.239138
2020-11-01,0.239653
2020-11-02,0.239851
2020-11-03,0.235566
2020-11-04,0.239362
2020-11-05,0.237615
2020-11-06,0.245457
2020-11-07,0.258521
2020-11-08,0.249290
2020-11-09,0.253846
2020-11-10,0.250666
2020-11-11,0.253809
2020-11-12,0.255917
2020-11-13,0.254765
2020-11-14,0.264357
2020-11-15,0.268546
2020-11-16,0.269629
